ID,AGE,EDUC,Gender,EARN,Job class
18966,47,3,1,20405,5
18979,64,3,2,20421,5
18986,47,4,1,20446,5
19004,51,4,1,20500,5
19041,30,5,2,20500,5
19070,40,1,2,20520,5
19101,57,1,1,20646,7
19103,38,4,2,20657,5
19104,50,6,1,20671,5
19114,48,3,2,20676,5
19130,39,4,2,20720,5
19134,43,3,2,20736,5
19232,63,4,2,20754,5
19245,25,5,1,20800,5
19287,27,3,1,20800,5
19308,59,1,1,20800,5
19315,46,3,2,20800,5
19345,39,5,1,20832,5
19363,38,5,1,20900,7
19403,54,3,2,21000,5
19427,42,3,2,21000,5
19431,48,2,2,21000,5
19442,53,2,1,21000,5
19455,57,3,2,21000,6
19458,40,3,2,21000,5
19545,29,5,2,21000,5
19547,29,3,1,21000,5
19564,51,3,1,21000,5
19589,52,3,2,21000,5
19620,35,4,2,21000,5
19645,35,5,2,21000,5
19673,29,5,2,21000,6
19745,27,5,1,21000,6
19760,36,5,2,21001,6
19780,45,5,2,21002,5
19785,49,3,2,21010,5
19786,29,5,1,21015,5
19793,41,2,1,21015,6
19832,46,4,2,21026,6
19857,58,4,2,21043,6
19876,28,3,1,21050,5
19890,47,3,2,21050,5
19987,53,3,2,21050,5
20058,26,4,2,21100,5
20150,49,3,2,21138,5
20176,41,5,2,21175,7
20235,42,3,1,21209,5
20263,51,4,2,21267,5
20280,34,4,2,21372,5
20292,49,1,2,21373,5
20304,38,4,2,21408,5
20316,55,4,2,21416,5
20327,34,2,2,21464,5
20330,47,4,1,21500,5
20343,41,3,1,21500,5
20361,25,3,2,21500,5
20392,32,4,2,21525,5
20430,41,3,2,21533,5
20453,39,3,1,21546,5
20457,50,3,1,21600,5
20470,38,4,2,21613,5
20494,61,3,2,21632,5
20534,35,3,1,21650,5
20536,27,3,2,21684,5
20540,31,3,1,21732,6
20590,26,4,1,21738,5
20591,62,3,2,21821,5
20658,39,3,2,21840,5
20663,43,3,1,22000,7
20666,34,3,2,22000,5
20674,30,3,1,22000,5
20677,30,3,2,22000,6
20706,39,5,1,22000,7
20712,28,6,1,22000,5
20731,46,1,1,22000,5
20751,31,1,1,22000,5
20753,31,5,1,22000,5
20762,27,4,2,22000,5
20795,61,3,1,22000,5
20807,33,4,1,22000,5
20814,39,3,1,22000,5
20848,45,3,1,22000,5
20869,51,4,2,22000,6
20871,26,3,2,22000,5
20903,60,3,1,22005,5
20920,34,5,2,22009,6
20962,29,4,2,22010,5
20976,38,4,1,22020,5
21035,35,3,1,22023,5
21043,37,2,2,22025,5
21101,34,4,2,22035,5
21115,42,6,2,22040,6
21122,46,3,1,22051,5
21138,36,4,1,22065,5
21189,65,4,1,22070,5
21208,42,3,1,22080,5
21219,28,4,2,22100,5
21249,46,3,1,22119,6
21252,40,3,1,22200,5
21278,32,3,2,22200,5
21281,30,3,2,22208,5
21296,58,4,2,22225,5
21306,37,3,2,22332,5
21324,59,5,2,22341,5
21351,44,3,2,22342,5
21358,45,1,1,22360,5
21392,45,2,2,22400,5
21400,48,5,2,22422,6
21407,48,3,2,22448,5
21411,26,5,1,22500,5
21414,48,4,2,22500,7
21417,52,3,2,22528,5
21426,48,4,2,22556,5
21483,58,1,2,22600,6
21506,34,3,2,22632,5
21531,38,3,2,22794,6
21542,48,4,2,22800,5
21543,57,4,2,22925,5
21554,26,2,1,22980,5
21566,52,4,2,23000,5
21574,30,4,2,23000,7
21600,31,4,2,23000,5
21621,25,4,2,23000,5
21653,28,3,2,23000,5
21678,47,3,2,23000,5
21679,47,3,1,23000,6
21687,28,4,2,23000,5
21713,38,4,2,23000,6
21756,27,3,1,23000,5
21766,51,2,2,23008,5
21785,34,3,1,23010,5
21792,29,3,2,23010,5
21813,40,4,2,23019,5
21815,50,2,2,23020,5
21816,36,2,1,23024,7
21819,28,5,2,23025,6
21826,47,3,1,23040,6
21853,39,3,1,23056,5
21874,28,5,2,23075,5
21875,27,6,2,23080,5
21883,47,3,2,23081,5
21895,57,5,2,23100,5
21898,32,2,1,23105,5
21909,27,5,1,23115,5
21921,26,3,2,23129,5
22017,43,5,1,23157,5
22031,52,3,2,23169,5
22063,49,4,2,23173,5
22105,46,2,2,23200,5
22120,36,5,1,23252,5
22123,25,3,1,23300,5
22156,60,4,1,23342,5
22169,42,2,1,23400,5
22181,38,1,1,23400,5
22186,25,3,2,23460,5
22236,26,3,1,23495,5
22253,33,3,1,23549,5
22267,63,3,2,23571,6
22305,65,4,2,23575,6
22307,46,5,2,23608,5
22311,35,1,1,23633,5
22314,40,4,2,23666,5
22348,53,4,1,23711,6
22352,54,3,2,23718,6
22371,39,3,2,23734,5
22389,36,4,2,23760,5
22465,63,2,1,23793,5
22514,50,2,2,23942,5
22518,52,4,2,23946,5
22533,49,1,1,24000,5
22599,36,4,2,24000,5
22645,53,3,2,24000,5
22692,41,4,1,24000,5
22698,42,5,2,24000,6
22704,31,4,2,24000,5
22727,33,4,2,24000,6
22729,29,4,2,24000,5
22746,39,3,2,24000,5
22749,30,3,1,24000,6
22772,39,4,2,24000,6
22780,39,3,1,24000,5
22791,58,3,2,24000,5
22798,35,1,1,24000,5
22835,36,3,1,24000,5
22879,40,2,1,24000,5
22922,39,3,1,24000,5
22942,25,4,2,24000,5
22943,34,2,1,24000,5
22949,31,5,2,24001,5
22954,35,1,1,24011,5
22999,29,4,2,24015,5
23055,26,3,1,24025,5
23056,46,3,1,24025,7
23096,53,4,2,24030,5
23111,30,3,1,24030,5
23142,25,4,1,24040,5
23167,46,4,2,24042,5
23179,28,4,2,24050,5
23198,46,3,2,24050,5
23222,37,3,1,24050,5
23225,31,4,2,24060,5
23235,45,3,2,24183,5
23269,30,3,1,24200,6
23289,27,3,1,24231,5
23314,46,3,1,24244,7
23334,26,4,1,24250,5
23351,47,4,2,24391,5
23358,42,3,2,24400,6
23385,54,3,2,24424,5
23403,46,3,2,24458,6
23439,49,4,2,24500,6
23465,53,3,2,24500,5
23474,61,3,2,24500,5
23488,34,3,1,24500,5
23497,46,4,2,24560,5
23500,33,4,1,24560,5
23522,42,3,2,24601,5
23533,39,1,1,24624,5
23545,42,3,2,24646,6
23556,52,4,2,24658,5
23596,39,3,1,24713,5
23608,63,3,2,24720,5
23631,29,4,2,24754,5
23643,38,3,2,24785,5
23649,29,1,1,24800,5
23654,36,4,2,24823,5
23663,57,3,2,24840,5
23664,58,3,2,24841,5
23665,33,4,2,24850,5
23693,55,4,2,24878,5
23696,48,5,2,24935,7
23775,25,5,2,24960,5
23778,47,5,1,25000,7
23808,61,2,1,25000,5
23818,36,5,2,25000,5
23859,57,4,1,25000,5
23866,36,3,1,25000,5
23896,61,2,1,25000,5
23958,51,3,2,25000,6
23962,47,3,1,25000,5
23974,58,4,1,25000,5
23992,51,4,2,25000,5
24013,38,3,1,25000,5
24021,44,4,2,25000,6
24034,49,5,1,25000,7
24049,33,5,2,25000,5
24055,26,4,1,25000,5
24061,25,4,2,25000,5
24065,44,3,2,25000,5
24079,36,3,1,25000,5
24127,32,5,1,25000,5
24133,38,5,2,25000,5
24148,25,4,1,25000,5
24183,47,4,2,25000,5
24184,56,6,1,25000,5
24212,28,4,1,25000,5
24220,33,5,2,25000,5
24225,48,3,1,25000,5
24228,41,3,1,25000,5
24239,38,2,1,25000,5
24257,60,3,2,25000,5
24272,60,3,1,25000,5
24283,56,3,1,25000,5
24284,38,1,1,25000,5
24341,29,3,1,25000,6
24379,43,3,1,25000,7
24395,59,3,2,25000,6
24414,47,4,1,25001,6
24445,27,4,1,25010,5
24452,28,4,1,25012,5
24456,33,5,2,25012,5
24481,40,3,1,25014,6
24502,37,4,2,25015,5
24558,38,3,1,25016,5
24562,54,3,2,25025,5
24582,29,3,2,25025,5
24585,33,3,1,25025,5
24589,31,5,2,25026,5
24595,34,5,2,25050,7
24601,46,4,2,25050,5
24611,34,3,2,25050,5
24618,35,3,1,25057,5
24627,39,5,1,25060,6
24630,25,4,1,25083,5
24631,44,2,1,25100,6
24646,48,3,1,25115,6
24659,50,3,2,25147,5
24663,35,3,1,25170,5
24731,62,3,2,25203,5
24781,47,4,1,25205,5
24796,43,3,2,25211,5
24797,40,4,1,25251,6
24850,59,4,2,25260,5
24876,64,5,1,25274,5
24886,33,4,2,25300,5
24934,45,2,2,25384,5
24943,35,5,1,25400,5
24954,38,5,2,25404,7
24986,41,3,2,25404,5
24988,62,4,2,25420,5
25051,40,3,2,25440,5
25073,38,3,1,25500,5
25085,31,5,1,25500,5
25092,29,5,1,25500,5
25126,29,5,2,25550,6
25143,27,4,2,25600,6
25147,26,5,2,25610,6
25159,47,3,2,25651,5
25175,46,3,2,25700,5
25215,51,3,1,25719,5
25222,43,5,2,25800,6
25223,40,4,1,25800,5
25228,38,4,2,25838,5
25231,26,3,1,25840,6
25244,50,4,2,25863,5
25273,33,5,1,25880,5
25284,63,3,1,25900,5
25289,29,3,1,25900,5
25297,47,4,1,25990,5
25327,39,5,2,26000,6
25334,36,3,1,26000,7
25337,54,3,2,26000,5
25349,33,3,2,26000,5
25387,29,2,1,26000,5
25405,46,4,2,26000,6
25437,59,3,2,26000,5
25441,41,3,1,26000,5
25444,39,5,2,26000,5
25483,33,5,2,26000,5
25487,34,1,2,26000,5
25493,40,3,1,26000,5
25504,41,2,1,26000,5
25520,32,3,1,26000,5
25571,51,4,2,26000,5
25654,38,4,2,26000,5
25670,35,1,1,26000,5
25678,41,3,2,26000,6
25689,36,3,2,26000,5
25690,40,4,1,26003,6
25738,55,4,1,26007,6
25757,45,5,2,26008,5
25775,28,3,1,26012,5
25779,33,1,1,26020,5
25807,43,4,2,26020,5
25813,30,4,1,26025,5
25836,36,3,2,26028,5
25879,42,3,1,26035,6
25896,40,3,1,26035,5
25932,46,4,2,26050,5
25981,53,4,2,26060,5
26006,25,1,1,26060,5
26007,29,5,2,26065,5
26018,45,4,2,26081,6
26025,47,5,2,26091,6
26026,40,4,2,26101,7
26032,50,4,1,26111,5
26037,32,5,2,26120,6
26047,49,4,1,26150,5
26065,35,4,2,26162,7
26089,40,2,2,26200,5
26109,29,5,2,26250,5
26161,31,5,1,26301,5
26164,58,3,2,26308,5
26189,29,4,2,26410,5
26203,53,5,2,26433,5
26221,37,4,2,26576,5
26253,37,3,2,26581,5
26258,40,3,2,26600,6
26271,38,6,2,26750,5
26274,27,4,1,26800,5
26289,42,4,2,26808,5
26298,30,4,1,26900,5
26299,36,3,1,26930,5
26306,27,6,2,26937,6
26319,30,5,1,26945,5
26346,32,3,2,26960,7
26347,28,4,1,27000,5
26371,32,5,1,27000,5
26405,47,6,1,27000,5
26459,43,3,2,27000,5
26483,27,3,2,27000,5
26494,40,5,1,27000,5
26497,38,3,2,27000,5
26540,49,5,2,27000,6
26559,32,3,1,27000,6
26585,28,3,1,27000,6
26603,30,2,1,27000,5
26619,45,5,2,27000,6
26651,37,4,2,27005,5
26705,38,3,2,27007,5
26706,48,3,1,27010,6
26714,48,5,2,27040,5
26715,36,4,2,27058,5
26778,56,4,2,27065,5
26787,47,4,2,27071,6
26795,33,3,1,27115,6
26800,29,4,1,27150,5
26802,33,3,2,27169,5
26807,56,3,2,27188,5
26813,27,3,1,27200,5
26822,27,4,1,27200,5
26828,54,5,2,27200,7
26839,26,4,1,27200,5
26871,25,3,1,27300,5
26887,47,3,1,27300,5
26891,55,5,2,27326,5
26909,28,4,2,27400,5
26918,38,4,2,27400,5
26920,47,3,2,27500,5
26958,25,3,1,27500,5
26969,60,5,2,27506,6
26978,64,3,2,27506,5
26994,53,5,1,27532,5
26995,44,4,2,27554,5
27048,49,3,1,27600,6
27098,44,5,1,27619,7
27103,59,5,1,27628,5
27133,60,4,2,27660,6
27150,27,5,1,27700,5
27166,37,4,1,27828,5
27195,45,4,1,27829,5
27198,36,4,1,27829,5
27225,58,3,2,27840,5
27231,42,4,2,27942,5
27262,51,5,2,27980,6
27268,35,1,1,28000,5
27308,34,5,1,28000,5
27325,43,4,1,28000,5
27354,49,3,2,28000,5
27363,45,3,1,28000,6
27373,31,3,2,28000,5
27433,48,3,1,28000,5
27434,40,3,1,28000,5
27445,32,4,1,28000,6
27469,37,3,1,28000,5
27476,53,6,1,28000,5
27477,27,4,1,28000,5
27493,39,4,1,28000,5
27509,27,2,1,28000,5
27522,51,2,1,28000,5
27531,28,3,1,28003,5
27544,42,4,2,28003,5
27580,56,4,2,28011,5
27585,36,5,1,28011,5
27602,54,4,2,28011,5
27610,45,3,1,28013,7
27673,33,3,1,28015,5
27684,45,3,1,28026,5
27697,54,2,1,28032,5
27713,28,4,1,28050,6
27723,28,5,2,28075,5
27726,42,4,2,28081,5
27762,43,3,1,28103,5
27823,47,3,1,28103,5
27829,45,3,2,28139,6
27854,55,4,2,28169,5
27862,58,4,2,28200,6
27894,31,6,2,28220,5
27915,40,3,1,28220,6
27920,45,4,2,28230,5
27926,36,6,1,28300,5
27958,49,3,2,28300,5
27973,44,3,2,28350,5
27979,30,5,2,28400,6
27986,39,3,2,28404,5
28028,43,5,2,28406,6
28111,58,3,2,28450,5
28147,50,1,2,28575,7
28155,60,6,2,28700,5
28169,48,4,1,28700,5
28174,55,3,1,28800,5
28178,43,3,1,28800,5
28182,38,2,2,28800,5
28194,48,6,1,28825,7
28211,52,2,1,28841,5
28244,40,3,1,28900,5
28310,39,3,2,28915,5
28311,64,4,2,28925,6
28313,32,4,1,29000,5
28314,38,3,2,29000,6
28356,26,4,2,29000,5
28359,51,2,2,29000,6
28395,64,5,1,29000,7
28416,40,3,2,29000,5
28532,47,3,1,29000,6
28535,51,3,1,29000,5
28568,27,3,2,29000,5
28570,41,3,1,29014,5
28578,32,4,1,29030,5
28590,46,3,2,29038,5
28605,39,4,1,29060,6
28620,36,3,1,29173,5
28623,47,3,2,29175,5
28632,53,4,2,29177,5
28678,41,3,1,29200,7
28687,44,6,2,29200,6
28707,25,4,2,29235,5
28759,28,5,2,29250,6
28765,46,1,1,29250,5
28766,61,3,1,29307,5
28780,25,5,1,29328,5
28794,33,3,2,29338,5
28804,28,6,2,29350,5
28826,49,3,2,29364,5
28843,63,4,2,29400,6
28845,48,3,1,29435,6
28858,47,4,2,29462,5
28869,51,5,2,29466,5
28884,47,2,1,29476,5
28894,45,5,2,29477,6
28917,35,5,1,29482,5
28922,36,4,1,29500,5
28940,32,4,1,29500,5
28944,39,4,2,29523,5
28959,47,4,1,29567,7
28961,32,5,2,29600,5
28967,57,4,2,29690,5
28969,50,2,2,29712,5
28970,41,4,1,29853,5
28975,62,2,2,29865,5
28986,34,3,1,30000,6
29011,57,3,2,30000,5
29015,47,3,1,30000,5
29041,37,4,1,30000,7
